forecast_date,target,target_end_date,location,type,quantile,value
2020-07-13,1 wk ahead inc death,2020-07-18,01,quantile,0.01,61
2020-07-13,1 wk ahead inc death,2020-07-18,02,quantile,0.01,0
2020-07-13,1 wk ahead inc death,2020-07-18,60,quantile,0.01,0
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.01,215
2020-07-13,1 wk ahead inc death,2020-07-18,05,quantile,0.01,18
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.01,394
2020-07-13,1 wk ahead inc death,2020-07-18,08,quantile,0.01,11
2020-07-13,1 wk ahead inc death,2020-07-18,09,quantile,0.01,3
2020-07-13,1 wk ahead inc death,2020-07-18,10,quantile,0.01,2
2020-07-13,1 wk ahead inc death,2020-07-18,11,quantile,0.01,2
2020-07-13,1 wk ahead inc death,2020-07-18,12,quantile,0.01,371
2020-07-13,1 wk ahead inc death,2020-07-18,13,quantile,0.01,80
2020-07-13,1 wk ahead inc death,2020-07-18,66,quantile,0.01,0
2020-07-13,1 wk ahead inc death,2020-07-18,15,quantile,0.01,0
2020-07-13,1 wk ahead inc death,2020-07-18,16,quantile,0.01,3
2020-07-13,1 wk ahead inc death,2020-07-18,17,quantile,0.01,71
2020-07-13,1 wk ahead inc death,2020-07-18,18,quantile,0.01,29
2020-07-13,1 wk ahead inc death,2020-07-18,19,quantile,0.01,12
2020-07-13,1 wk ahead inc death,2020-07-18,20,quantile,0.01,7
2020-07-13,1 wk ahead inc death,2020-07-18,21,quantile,0.01,13
2020-07-13,1 wk ahead inc death,2020-07-18,22,quantile,0.01,61
2020-07-13,1 wk ahead inc death,2020-07-18,23,quantile,0.01,0
2020-07-13,1 wk ahead inc death,2020-07-18,24,quantile,0.01,31
2020-07-13,1 wk ahead inc death,2020-07-18,25,quantile,0.01,35
2020-07-13,1 wk ahead inc death,2020-07-18,26,quantile,0.01,31
2020-07-13,1 wk ahead inc death,2020-07-18,27,quantile,0.01,17
2020-07-13,1 wk ahead inc death,2020-07-18,28,quantile,0.01,53
2020-07-13,1 wk ahead inc death,2020-07-18,29,quantile,0.01,17
2020-07-13,1 wk ahead inc death,2020-07-18,30,quantile,0.01,1
2020-07-13,1 wk ahead inc death,2020-07-18,31,quantile,0.01,4
2020-07-13,1 wk ahead inc death,2020-07-18,32,quantile,0.01,25
2020-07-13,1 wk ahead inc death,2020-07-18,33,quantile,0.01,1
2020-07-13,1 wk ahead inc death,2020-07-18,34,quantile,0.01,58
2020-07-13,1 wk ahead inc death,2020-07-18,35,quantile,0.01,12
2020-07-13,1 wk ahead inc death,2020-07-18,36,quantile,0.01,49
2020-07-13,1 wk ahead inc death,2020-07-18,37,quantile,0.01,51
2020-07-13,1 wk ahead inc death,2020-07-18,38,quantile,0.01,1
2020-07-13,1 wk ahead inc death,2020-07-18,69,quantile,0.01,0
