forecast_date,target,target_end_date,location,type,quantile,value
2020-09-21,1 wk ahead inc case,2020-09-26,11,quantile,0.025,188
2020-09-21,1 wk ahead inc case,2020-09-26,01,quantile,0.025,5891
2020-09-21,1 wk ahead inc case,2020-09-26,02,quantile,0.025,299
2020-09-21,1 wk ahead inc case,2020-09-26,04,quantile,0.025,2742
2020-09-21,1 wk ahead inc case,2020-09-26,05,quantile,0.025,3405
2020-09-21,1 wk ahead inc case,2020-09-26,06,quantile,0.025,16202
2020-09-21,1 wk ahead inc case,2020-09-26,08,quantile,0.025,2200
2020-09-21,1 wk ahead inc case,2020-09-26,09,quantile,0.025,546
2020-09-21,1 wk ahead inc case,2020-09-26,10,quantile,0.025,345
2020-09-21,1 wk ahead inc case,2020-09-26,12,quantile,0.025,12502
2020-09-21,1 wk ahead inc case,2020-09-26,13,quantile,0.025,7860
2020-09-21,1 wk ahead inc case,2020-09-26,15,quantile,0.025,340
2020-09-21,1 wk ahead inc case,2020-09-26,16,quantile,0.025,1321
2020-09-21,1 wk ahead inc case,2020-09-26,17,quantile,0.025,8371
2020-09-21,1 wk ahead inc case,2020-09-26,18,quantile,0.025,3991
2020-09-21,1 wk ahead inc case,2020-09-26,19,quantile,0.025,3643
2020-09-21,1 wk ahead inc case,2020-09-26,20,quantile,0.025,2245
2020-09-21,1 wk ahead inc case,2020-09-26,21,quantile,0.025,3343
2020-09-21,1 wk ahead inc case,2020-09-26,22,quantile,0.025,2804
2020-09-21,1 wk ahead inc case,2020-09-26,23,quantile,0.025,133
2020-09-21,1 wk ahead inc case,2020-09-26,24,quantile,0.025,2558
2020-09-21,1 wk ahead inc case,2020-09-26,25,quantile,0.025,1514
2020-09-21,1 wk ahead inc case,2020-09-26,26,quantile,0.025,3239
2020-09-21,1 wk ahead inc case,2020-09-26,27,quantile,0.025,4164
2020-09-21,1 wk ahead inc case,2020-09-26,28,quantile,0.025,2211
2020-09-21,1 wk ahead inc case,2020-09-26,29,quantile,0.025,6440
2020-09-21,1 wk ahead inc case,2020-09-26,30,quantile,0.025,743
2020-09-21,1 wk ahead inc case,2020-09-26,31,quantile,0.025,1541
2020-09-21,1 wk ahead inc case,2020-09-26,32,quantile,0.025,1212
2020-09-21,1 wk ahead inc case,2020-09-26,33,quantile,0.025,132
2020-09-21,1 wk ahead inc case,2020-09-26,34,quantile,0.025,1821
2020-09-21,1 wk ahead inc case,2020-09-26,35,quantile,0.025,581
2020-09-21,1 wk ahead inc case,2020-09-26,36,quantile,0.025,3025
2020-09-21,1 wk ahead inc case,2020-09-26,37,quantile,0.025,6182
2020-09-21,1 wk ahead inc case,2020-09-26,38,quantile,0.025,1393
2020-09-21,1 wk ahead inc case,2020-09-26,39,quantile,0.025,4759
2020-09-21,1 wk ahead inc case,2020-09-26,40,quantile,0.025,4593
2020-09-21,1 wk ahead inc case,2020-09-26,41,quantile,0.025,1054
2020-09-21,1 wk ahead inc case,2020-09-26,42,quantile,0.025,3666
2020-09-21,1 wk ahead inc case,2020-09-26,44,quantile,0.025,414
2020-09-21,1 wk ahead inc case,2020-09-26,45,quantile,0.025,3574
2020-09-21,1 wk ahead inc case,2020-09-26,46,quantile,0.025,1195
2020-09-21,1 wk ahead inc case,2020-09-26,47,quantile,0.025,6901
2020-09-21,1 wk ahead inc case,2020-09-26,48,quantile,0.025,20345
2020-09-21,1 wk ahead inc case,2020-09-26,49,quantile,0.025,3304
2020-09-21,1 wk ahead inc case,2020-09-26,50,quantile,0.025,11
2020-09-21,1 wk ahead inc case,2020-09-26,51,quantile,0.025,4307
2020-09-21,1 wk ahead inc case,2020-09-26,53,quantile,0.025,1748
2020-09-21,1 wk ahead inc case,2020-09-26,54,quantile,0.025,855
2020-09-21,1 wk ahead inc case,2020-09-26,55,quantile,0.025,11270
2020-09-21,1 wk ahead inc case,2020-09-26,56,quantile,0.025,298
2020-09-21,1 wk ahead inc case,2020-09-26,72,quantile,0.025,2192
2020-09-21,1 wk ahead inc case,2020-09-26,60,quantile,0.025,0
2020-09-21,1 wk ahead inc case,2020-09-26,66,quantile,0.025,70
2020-09-21,1 wk ahead inc case,2020-09-26,69,quantile,0.025,2
2020-09-21,1 wk ahead inc case,2020-09-26,78,quantile,0.025,11
2020-09-21,2 wk ahead inc case,2020-10-03,11,quantile,0.025,148
2020-09-21,2 wk ahead inc case,2020-10-03,01,quantile,0.025,5722
2020-09-21,2 wk ahead inc case,2020-10-03,02,quantile,0.025,224
2020-09-21,2 wk ahead inc case,2020-10-03,04,quantile,0.025,2259
2020-09-21,2 wk ahead inc case,2020-10-03,05,quantile,0.025,2836
2020-09-21,2 wk ahead inc case,2020-10-03,06,quantile,0.025,12701
2020-09-21,2 wk ahead inc case,2020-10-03,08,quantile,0.025,1946
2020-09-21,2 wk ahead inc case,2020-10-03,09,quantile,0.025,440
2020-09-21,2 wk ahead inc case,2020-10-03,10,quantile,0.025,270
2020-09-21,2 wk ahead inc case,2020-10-03,12,quantile,0.025,9838
2020-09-21,2 wk ahead inc case,2020-10-03,13,quantile,0.025,6234
2020-09-21,2 wk ahead inc case,2020-10-03,15,quantile,0.025,223
2020-09-21,2 wk ahead inc case,2020-10-03,16,quantile,0.025,1047
2020-09-21,2 wk ahead inc case,2020-10-03,17,quantile,0.025,6899
2020-09-21,2 wk ahead inc case,2020-10-03,18,quantile,0.025,3250
2020-09-21,2 wk ahead inc case,2020-10-03,19,quantile,0.025,3080
2020-09-21,2 wk ahead inc case,2020-10-03,20,quantile,0.025,1832
2020-09-21,2 wk ahead inc case,2020-10-03,21,quantile,0.025,2838
2020-09-21,2 wk ahead inc case,2020-10-03,22,quantile,0.025,2216
2020-09-21,2 wk ahead inc case,2020-10-03,23,quantile,0.025,113
2020-09-21,2 wk ahead inc case,2020-10-03,24,quantile,0.025,2077
2020-09-21,2 wk ahead inc case,2020-10-03,25,quantile,0.025,1302
