forecast_date,target,target_end_date,location,type,quantile,value
2021-01-11,1 wk ahead inc case,2021-01-16,01,quantile,0.025,19292
2021-01-11,1 wk ahead inc case,2021-01-16,01,quantile,0.1,22544
2021-01-11,1 wk ahead inc case,2021-01-16,01,quantile,0.25,25265
2021-01-11,1 wk ahead inc case,2021-01-16,01,quantile,0.5,28295
2021-01-11,1 wk ahead inc case,2021-01-16,01,quantile,0.75,31674
2021-01-11,1 wk ahead inc case,2021-01-16,01,quantile,0.9,35157
2021-01-11,1 wk ahead inc case,2021-01-16,01,quantile,0.975,40372
2021-01-11,1 wk ahead inc case,2021-01-16,02,quantile,0.025,1104
2021-01-11,1 wk ahead inc case,2021-01-16,02,quantile,0.1,1390
2021-01-11,1 wk ahead inc case,2021-01-16,02,quantile,0.25,1639
2021-01-11,1 wk ahead inc case,2021-01-16,02,quantile,0.5,1939
2021-01-11,1 wk ahead inc case,2021-01-16,02,quantile,0.75,2313
2021-01-11,1 wk ahead inc case,2021-01-16,02,quantile,0.9,2742
2021-01-11,1 wk ahead inc case,2021-01-16,02,quantile,0.975,3435
2021-01-11,1 wk ahead inc case,2021-01-16,04,quantile,0.025,44617
2021-01-11,1 wk ahead inc case,2021-01-16,04,quantile,0.1,52482
2021-01-11,1 wk ahead inc case,2021-01-16,04,quantile,0.25,57911
2021-01-11,1 wk ahead inc case,2021-01-16,04,quantile,0.5,67784
2021-01-11,1 wk ahead inc case,2021-01-16,04,quantile,0.75,87090
2021-01-11,1 wk ahead inc case,2021-01-16,04,quantile,0.9,107211
2021-01-11,1 wk ahead inc case,2021-01-16,04,quantile,0.975,135543
2021-01-11,1 wk ahead inc case,2021-01-16,05,quantile,0.025,13737
2021-01-11,1 wk ahead inc case,2021-01-16,05,quantile,0.1,16084
2021-01-11,1 wk ahead inc case,2021-01-16,05,quantile,0.25,17894
2021-01-11,1 wk ahead inc case,2021-01-16,05,quantile,0.5,19786
2021-01-11,1 wk ahead inc case,2021-01-16,05,quantile,0.75,21903
2021-01-11,1 wk ahead inc case,2021-01-16,05,quantile,0.9,24037
2021-01-11,1 wk ahead inc case,2021-01-16,05,quantile,0.975,27406
2021-01-11,1 wk ahead inc case,2021-01-16,06,quantile,0.025,193864
2021-01-11,1 wk ahead inc case,2021-01-16,06,quantile,0.1,227112
2021-01-11,1 wk ahead inc case,2021-01-16,06,quantile,0.25,250355
2021-01-11,1 wk ahead inc case,2021-01-16,06,quantile,0.5,277620
2021-01-11,1 wk ahead inc case,2021-01-16,06,quantile,0.75,305373
2021-01-11,1 wk ahead inc case,2021-01-16,06,quantile,0.9,339144
2021-01-11,1 wk ahead inc case,2021-01-16,06,quantile,0.975,385387
2021-01-11,1 wk ahead inc case,2021-01-16,08,quantile,0.025,11331
2021-01-11,1 wk ahead inc case,2021-01-16,08,quantile,0.1,13907
2021-01-11,1 wk ahead inc case,2021-01-16,08,quantile,0.25,15590
2021-01-11,1 wk ahead inc case,2021-01-16,08,quantile,0.5,17778
2021-01-11,1 wk ahead inc case,2021-01-16,08,quantile,0.75,20067
2021-01-11,1 wk ahead inc case,2021-01-16,08,quantile,0.9,22687
2021-01-11,1 wk ahead inc case,2021-01-16,08,quantile,0.975,26129
2021-01-11,1 wk ahead inc case,2021-01-16,09,quantile,0.025,9044
2021-01-11,1 wk ahead inc case,2021-01-16,09,quantile,0.1,11186
2021-01-11,1 wk ahead inc case,2021-01-16,09,quantile,0.25,12954
2021-01-11,1 wk ahead inc case,2021-01-16,09,quantile,0.5,15759
2021-01-11,1 wk ahead inc case,2021-01-16,09,quantile,0.75,19326
2021-01-11,1 wk ahead inc case,2021-01-16,09,quantile,0.9,24069
2021-01-11,1 wk ahead inc case,2021-01-16,09,quantile,0.975,32501
2021-01-11,1 wk ahead inc case,2021-01-16,10,quantile,0.025,3463
2021-01-11,1 wk ahead inc case,2021-01-16,10,quantile,0.1,4085
2021-01-11,1 wk ahead inc case,2021-01-16,10,quantile,0.25,4643
2021-01-11,1 wk ahead inc case,2021-01-16,10,quantile,0.5,5228
2021-01-11,1 wk ahead inc case,2021-01-16,10,quantile,0.75,5937
2021-01-11,1 wk ahead inc case,2021-01-16,10,quantile,0.9,6664
2021-01-11,1 wk ahead inc case,2021-01-16,10,quantile,0.975,7799
2021-01-11,1 wk ahead inc case,2021-01-16,11,quantile,0.025,1000
2021-01-11,1 wk ahead inc case,2021-01-16,11,quantile,0.1,1274
2021-01-11,1 wk ahead inc case,2021-01-16,11,quantile,0.25,1493
2021-01-11,1 wk ahead inc case,2021-01-16,11,quantile,0.5,1767
2021-01-11,1 wk ahead inc case,2021-01-16,11,quantile,0.75,2139
2021-01-11,1 wk ahead inc case,2021-01-16,11,quantile,0.9,2853
2021-01-11,1 wk ahead inc case,2021-01-16,11,quantile,0.975,4012
2021-01-11,1 wk ahead inc case,2021-01-16,12,quantile,0.025,75797
2021-01-11,1 wk ahead inc case,2021-01-16,12,quantile,0.1,88922
2021-01-11,1 wk ahead inc case,2021-01-16,12,quantile,0.25,99040
2021-01-11,1 wk ahead inc case,2021-01-16,12,quantile,0.5,110308
2021-01-11,1 wk ahead inc case,2021-01-16,12,quantile,0.75,122649
2021-01-11,1 wk ahead inc case,2021-01-16,12,quantile,0.9,138001
2021-01-11,1 wk ahead inc case,2021-01-16,12,quantile,0.975,157907
2021-01-11,1 wk ahead inc case,2021-01-16,13,quantile,0.025,44072
2021-01-11,1 wk ahead inc case,2021-01-16,13,quantile,0.1,53185
2021-01-11,1 wk ahead inc case,2021-01-16,13,quantile,0.25,59181
2021-01-11,1 wk ahead inc case,2021-01-16,13,quantile,0.5,65099
2021-01-11,1 wk ahead inc case,2021-01-16,13,quantile,0.75,71862
2021-01-11,1 wk ahead inc case,2021-01-16,13,quantile,0.9,78474
2021-01-11,1 wk ahead inc case,2021-01-16,13,quantile,0.975,88090
2021-01-11,1 wk ahead inc case,2021-01-16,15,quantile,0.025,542
2021-01-11,1 wk ahead inc case,2021-01-16,15,quantile,0.1,719
2021-01-11,1 wk ahead inc case,2021-01-16,15,quantile,0.25,993
2021-01-11,1 wk ahead inc case,2021-01-16,15,quantile,0.5,1319
2021-01-11,1 wk ahead inc case,2021-01-16,15,quantile,0.75,1768
2021-01-11,1 wk ahead inc case,2021-01-16,15,quantile,0.9,2271
2021-01-11,1 wk ahead inc case,2021-01-16,15,quantile,0.975,3401
2021-01-11,1 wk ahead inc case,2021-01-16,16,quantile,0.025,4025
2021-01-11,1 wk ahead inc case,2021-01-16,16,quantile,0.1,4847
2021-01-11,1 wk ahead inc case,2021-01-16,16,quantile,0.25,5499
2021-01-11,1 wk ahead inc case,2021-01-16,16,quantile,0.5,6391
2021-01-11,1 wk ahead inc case,2021-01-16,16,quantile,0.75,7357
2021-01-11,1 wk ahead inc case,2021-01-16,16,quantile,0.9,8602
2021-01-11,1 wk ahead inc case,2021-01-16,16,quantile,0.975,10448
2021-01-11,1 wk ahead inc case,2021-01-16,17,quantile,0.025,29005
2021-01-11,1 wk ahead inc case,2021-01-16,17,quantile,0.1,35206
2021-01-11,1 wk ahead inc case,2021-01-16,17,quantile,0.25,39947
2021-01-11,1 wk ahead inc case,2021-01-16,17,quantile,0.5,45245
2021-01-11,1 wk ahead inc case,2021-01-16,17,quantile,0.75,50644
2021-01-11,1 wk ahead inc case,2021-01-16,17,quantile,0.9,57677
2021-01-11,1 wk ahead inc case,2021-01-16,17,quantile,0.975,67847
2021-01-11,1 wk ahead inc case,2021-01-16,18,quantile,0.025,23437
2021-01-11,1 wk ahead inc case,2021-01-16,18,quantile,0.1,27566
2021-01-11,1 wk ahead inc case,2021-01-16,18,quantile,0.25,30979
2021-01-11,1 wk ahead inc case,2021-01-16,18,quantile,0.5,34445
2021-01-11,1 wk ahead inc case,2021-01-16,18,quantile,0.75,38259
2021-01-11,1 wk ahead inc case,2021-01-16,18,quantile,0.9,42594
2021-01-11,1 wk ahead inc case,2021-01-16,18,quantile,0.975,48300
2021-01-11,1 wk ahead inc case,2021-01-16,19,quantile,0.025,7245
2021-01-11,1 wk ahead inc case,2021-01-16,19,quantile,0.1,8670
2021-01-11,1 wk ahead inc case,2021-01-16,19,quantile,0.25,9907
2021-01-11,1 wk ahead inc case,2021-01-16,19,quantile,0.5,11255
