forecast_date,target,target_end_date,location,type,quantile,value
2020-11-02,1 wk ahead inc case,2020-11-07,60,quantile,0.025,0
2020-11-02,1 wk ahead inc case,2020-11-07,60,quantile,0.1,0
2020-11-02,1 wk ahead inc case,2020-11-07,60,quantile,0.25,0
2020-11-02,1 wk ahead inc case,2020-11-07,60,quantile,0.5,0
2020-11-02,1 wk ahead inc case,2020-11-07,60,quantile,0.75,0
2020-11-02,1 wk ahead inc case,2020-11-07,60,quantile,0.9,0
2020-11-02,1 wk ahead inc case,2020-11-07,60,quantile,0.975,0
2020-11-02,2 wk ahead inc case,2020-11-14,60,quantile,0.025,0
2020-11-02,2 wk ahead inc case,2020-11-14,60,quantile,0.1,0
2020-11-02,2 wk ahead inc case,2020-11-14,60,quantile,0.25,0
2020-11-02,2 wk ahead inc case,2020-11-14,60,quantile,0.5,0
2020-11-02,2 wk ahead inc case,2020-11-14,60,quantile,0.75,0
2020-11-02,2 wk ahead inc case,2020-11-14,60,quantile,0.9,0
2020-11-02,2 wk ahead inc case,2020-11-14,60,quantile,0.975,0
2020-11-02,3 wk ahead inc case,2020-11-21,60,quantile,0.025,0
2020-11-02,3 wk ahead inc case,2020-11-21,60,quantile,0.1,0
2020-11-02,3 wk ahead inc case,2020-11-21,60,quantile,0.25,0
2020-11-02,3 wk ahead inc case,2020-11-21,60,quantile,0.5,0
2020-11-02,3 wk ahead inc case,2020-11-21,60,quantile,0.75,0
2020-11-02,3 wk ahead inc case,2020-11-21,60,quantile,0.9,0
2020-11-02,3 wk ahead inc case,2020-11-21,60,quantile,0.975,0
2020-11-02,4 wk ahead inc case,2020-11-28,60,quantile,0.025,0
2020-11-02,4 wk ahead inc case,2020-11-28,60,quantile,0.1,0
2020-11-02,4 wk ahead inc case,2020-11-28,60,quantile,0.25,0
2020-11-02,4 wk ahead inc case,2020-11-28,60,quantile,0.5,0
2020-11-02,4 wk ahead inc case,2020-11-28,60,quantile,0.75,0
2020-11-02,4 wk ahead inc case,2020-11-28,60,quantile,0.9,0
2020-11-02,4 wk ahead inc case,2020-11-28,60,quantile,0.975,0
2020-11-02,1 wk ahead inc case,2020-11-07,69,quantile,0.025,3
2020-11-02,1 wk ahead inc case,2020-11-07,69,quantile,0.1,3
2020-11-02,1 wk ahead inc case,2020-11-07,69,quantile,0.25,3
2020-11-02,1 wk ahead inc case,2020-11-07,69,quantile,0.5,4
2020-11-02,1 wk ahead inc case,2020-11-07,69,quantile,0.75,6
2020-11-02,1 wk ahead inc case,2020-11-07,69,quantile,0.9,8
2020-11-02,1 wk ahead inc case,2020-11-07,69,quantile,0.975,9
2020-11-02,2 wk ahead inc case,2020-11-14,69,quantile,0.025,0
2020-11-02,2 wk ahead inc case,2020-11-14,69,quantile,0.1,0
2020-11-02,2 wk ahead inc case,2020-11-14,69,quantile,0.25,1
2020-11-02,2 wk ahead inc case,2020-11-14,69,quantile,0.5,4
2020-11-02,2 wk ahead inc case,2020-11-14,69,quantile,0.75,6
2020-11-02,2 wk ahead inc case,2020-11-14,69,quantile,0.9,8
2020-11-02,2 wk ahead inc case,2020-11-14,69,quantile,0.975,9
2020-11-02,3 wk ahead inc case,2020-11-21,69,quantile,0.025,0
2020-11-02,3 wk ahead inc case,2020-11-21,69,quantile,0.1,0
2020-11-02,3 wk ahead inc case,2020-11-21,69,quantile,0.25,0
2020-11-02,3 wk ahead inc case,2020-11-21,69,quantile,0.5,5
2020-11-02,3 wk ahead inc case,2020-11-21,69,quantile,0.75,6
2020-11-02,3 wk ahead inc case,2020-11-21,69,quantile,0.9,8
2020-11-02,3 wk ahead inc case,2020-11-21,69,quantile,0.975,9
2020-11-02,4 wk ahead inc case,2020-11-28,69,quantile,0.025,0
2020-11-02,4 wk ahead inc case,2020-11-28,69,quantile,0.1,0
2020-11-02,4 wk ahead inc case,2020-11-28,69,quantile,0.25,0
2020-11-02,4 wk ahead inc case,2020-11-28,69,quantile,0.5,4
2020-11-02,4 wk ahead inc case,2020-11-28,69,quantile,0.75,6
2020-11-02,4 wk ahead inc case,2020-11-28,69,quantile,0.9,8
2020-11-02,4 wk ahead inc case,2020-11-28,69,quantile,0.975,10
2020-11-02,1 wk ahead inc case,2020-11-07,78,quantile,0.025,0
2020-11-02,1 wk ahead inc case,2020-11-07,78,quantile,0.1,0
2020-11-02,1 wk ahead inc case,2020-11-07,78,quantile,0.25,7
2020-11-02,1 wk ahead inc case,2020-11-07,78,quantile,0.5,20
2020-11-02,1 wk ahead inc case,2020-11-07,78,quantile,0.75,39
2020-11-02,1 wk ahead inc case,2020-11-07,78,quantile,0.9,53
2020-11-02,1 wk ahead inc case,2020-11-07,78,quantile,0.975,62
2020-11-02,2 wk ahead inc case,2020-11-14,78,quantile,0.025,0
2020-11-02,2 wk ahead inc case,2020-11-14,78,quantile,0.1,0
2020-11-02,2 wk ahead inc case,2020-11-14,78,quantile,0.25,9
2020-11-02,2 wk ahead inc case,2020-11-14,78,quantile,0.5,23
2020-11-02,2 wk ahead inc case,2020-11-14,78,quantile,0.75,42
2020-11-02,2 wk ahead inc case,2020-11-14,78,quantile,0.9,54
2020-11-02,2 wk ahead inc case,2020-11-14,78,quantile,0.975,61
2020-11-02,3 wk ahead inc case,2020-11-21,78,quantile,0.025,0
2020-11-02,3 wk ahead inc case,2020-11-21,78,quantile,0.1,0
2020-11-02,3 wk ahead inc case,2020-11-21,78,quantile,0.25,5
2020-11-02,3 wk ahead inc case,2020-11-21,78,quantile,0.5,23
2020-11-02,3 wk ahead inc case,2020-11-21,78,quantile,0.75,43
2020-11-02,3 wk ahead inc case,2020-11-21,78,quantile,0.9,58
2020-11-02,3 wk ahead inc case,2020-11-21,78,quantile,0.975,74
2020-11-02,4 wk ahead inc case,2020-11-28,78,quantile,0.025,0
2020-11-02,4 wk ahead inc case,2020-11-28,78,quantile,0.1,0
2020-11-02,4 wk ahead inc case,2020-11-28,78,quantile,0.25,3
2020-11-02,4 wk ahead inc case,2020-11-28,78,quantile,0.5,27
2020-11-02,4 wk ahead inc case,2020-11-28,78,quantile,0.75,47
2020-11-02,4 wk ahead inc case,2020-11-28,78,quantile,0.9,55
