forecast_date,target,target_end_date,location,type,quantile,value
2020-12-14,1 wk ahead inc case,2020-12-19,01,quantile,0.025,19171
2020-12-14,1 wk ahead inc case,2020-12-19,01,quantile,0.1,21291
2020-12-14,1 wk ahead inc case,2020-12-19,01,quantile,0.25,24185
2020-12-14,1 wk ahead inc case,2020-12-19,01,quantile,0.5,26083
2020-12-14,1 wk ahead inc case,2020-12-19,01,quantile,0.75,30427
2020-12-14,1 wk ahead inc case,2020-12-19,01,quantile,0.9,33741
2020-12-14,1 wk ahead inc case,2020-12-19,01,quantile,0.975,39756
2020-12-14,1 wk ahead inc case,2020-12-19,02,quantile,0.025,2917
2020-12-14,1 wk ahead inc case,2020-12-19,02,quantile,0.1,3372
2020-12-14,1 wk ahead inc case,2020-12-19,02,quantile,0.25,3843
2020-12-14,1 wk ahead inc case,2020-12-19,02,quantile,0.5,4106
2020-12-14,1 wk ahead inc case,2020-12-19,02,quantile,0.75,4630
2020-12-14,1 wk ahead inc case,2020-12-19,02,quantile,0.9,5124
2020-12-14,1 wk ahead inc case,2020-12-19,02,quantile,0.975,6109
2020-12-14,1 wk ahead inc case,2020-12-19,04,quantile,0.025,30645
2020-12-14,1 wk ahead inc case,2020-12-19,04,quantile,0.1,34849
2020-12-14,1 wk ahead inc case,2020-12-19,04,quantile,0.25,41371
2020-12-14,1 wk ahead inc case,2020-12-19,04,quantile,0.5,45220
2020-12-14,1 wk ahead inc case,2020-12-19,04,quantile,0.75,52593
2020-12-14,1 wk ahead inc case,2020-12-19,04,quantile,0.9,60553
2020-12-14,1 wk ahead inc case,2020-12-19,04,quantile,0.975,71738
2020-12-14,1 wk ahead inc case,2020-12-19,05,quantile,0.025,10772
2020-12-14,1 wk ahead inc case,2020-12-19,05,quantile,0.1,11926
2020-12-14,1 wk ahead inc case,2020-12-19,05,quantile,0.25,13452
2020-12-14,1 wk ahead inc case,2020-12-19,05,quantile,0.5,14176
2020-12-14,1 wk ahead inc case,2020-12-19,05,quantile,0.75,15834
2020-12-14,1 wk ahead inc case,2020-12-19,05,quantile,0.9,17693
2020-12-14,1 wk ahead inc case,2020-12-19,05,quantile,0.975,20357
2020-12-14,1 wk ahead inc case,2020-12-19,06,quantile,0.025,196053
2020-12-14,1 wk ahead inc case,2020-12-19,06,quantile,0.1,212346
2020-12-14,1 wk ahead inc case,2020-12-19,06,quantile,0.25,235975
2020-12-14,1 wk ahead inc case,2020-12-19,06,quantile,0.5,261078
2020-12-14,1 wk ahead inc case,2020-12-19,06,quantile,0.75,287660
2020-12-14,1 wk ahead inc case,2020-12-19,06,quantile,0.9,333496
2020-12-14,1 wk ahead inc case,2020-12-19,06,quantile,0.975,369799
2020-12-14,1 wk ahead inc case,2020-12-19,08,quantile,0.025,21306
2020-12-14,1 wk ahead inc case,2020-12-19,08,quantile,0.1,22766
2020-12-14,1 wk ahead inc case,2020-12-19,08,quantile,0.25,25465
2020-12-14,1 wk ahead inc case,2020-12-19,08,quantile,0.5,26620
2020-12-14,1 wk ahead inc case,2020-12-19,08,quantile,0.75,29644
2020-12-14,1 wk ahead inc case,2020-12-19,08,quantile,0.9,33577
2020-12-14,1 wk ahead inc case,2020-12-19,08,quantile,0.975,39428
2020-12-14,1 wk ahead inc case,2020-12-19,09,quantile,0.025,12175
2020-12-14,1 wk ahead inc case,2020-12-19,09,quantile,0.1,14298
2020-12-14,1 wk ahead inc case,2020-12-19,09,quantile,0.25,16825
2020-12-14,1 wk ahead inc case,2020-12-19,09,quantile,0.5,19577
2020-12-14,1 wk ahead inc case,2020-12-19,09,quantile,0.75,23736
2020-12-14,1 wk ahead inc case,2020-12-19,09,quantile,0.9,28479
2020-12-14,1 wk ahead inc case,2020-12-19,09,quantile,0.975,37759
2020-12-14,1 wk ahead inc case,2020-12-19,10,quantile,0.025,4158
2020-12-14,1 wk ahead inc case,2020-12-19,10,quantile,0.1,4809
2020-12-14,1 wk ahead inc case,2020-12-19,10,quantile,0.25,5456
2020-12-14,1 wk ahead inc case,2020-12-19,10,quantile,0.5,5789
2020-12-14,1 wk ahead inc case,2020-12-19,10,quantile,0.75,6647
2020-12-14,1 wk ahead inc case,2020-12-19,10,quantile,0.9,7462
2020-12-14,1 wk ahead inc case,2020-12-19,10,quantile,0.975,8582
2020-12-14,1 wk ahead inc case,2020-12-19,11,quantile,0.025,1163
2020-12-14,1 wk ahead inc case,2020-12-19,11,quantile,0.1,1425
2020-12-14,1 wk ahead inc case,2020-12-19,11,quantile,0.25,1611
2020-12-14,1 wk ahead inc case,2020-12-19,11,quantile,0.5,1769
2020-12-14,1 wk ahead inc case,2020-12-19,11,quantile,0.75,2142
2020-12-14,1 wk ahead inc case,2020-12-19,11,quantile,0.9,2435
2020-12-14,1 wk ahead inc case,2020-12-19,11,quantile,0.975,2955
2020-12-14,1 wk ahead inc case,2020-12-19,12,quantile,0.025,54217
2020-12-14,1 wk ahead inc case,2020-12-19,12,quantile,0.1,60451
2020-12-14,1 wk ahead inc case,2020-12-19,12,quantile,0.25,67764
2020-12-14,1 wk ahead inc case,2020-12-19,12,quantile,0.5,72238
2020-12-14,1 wk ahead inc case,2020-12-19,12,quantile,0.75,82703
2020-12-14,1 wk ahead inc case,2020-12-19,12,quantile,0.9,92560
2020-12-14,1 wk ahead inc case,2020-12-19,12,quantile,0.975,107240
2020-12-14,1 wk ahead inc case,2020-12-19,13,quantile,0.025,29460
2020-12-14,1 wk ahead inc case,2020-12-19,13,quantile,0.1,33187
2020-12-14,1 wk ahead inc case,2020-12-19,13,quantile,0.25,38007
2020-12-14,1 wk ahead inc case,2020-12-19,13,quantile,0.5,42341
2020-12-14,1 wk ahead inc case,2020-12-19,13,quantile,0.75,49257
2020-12-14,1 wk ahead inc case,2020-12-19,13,quantile,0.9,53688
2020-12-14,1 wk ahead inc case,2020-12-19,13,quantile,0.975,64909
2020-12-14,1 wk ahead inc case,2020-12-19,15,quantile,0.025,441
2020-12-14,1 wk ahead inc case,2020-12-19,15,quantile,0.1,543
2020-12-14,1 wk ahead inc case,2020-12-19,15,quantile,0.25,691
2020-12-14,1 wk ahead inc case,2020-12-19,15,quantile,0.5,821
2020-12-14,1 wk ahead inc case,2020-12-19,15,quantile,0.75,1023
2020-12-14,1 wk ahead inc case,2020-12-19,15,quantile,0.9,1189
2020-12-14,1 wk ahead inc case,2020-12-19,15,quantile,0.975,1690
2020-12-14,1 wk ahead inc case,2020-12-19,16,quantile,0.025,7199
2020-12-14,1 wk ahead inc case,2020-12-19,16,quantile,0.1,8357
2020-12-14,1 wk ahead inc case,2020-12-19,16,quantile,0.25,9389
