forecast_date,target,target_end_date,location,type,quantile,value
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.01,76
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.025,84
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.05,96
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.1,108
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.15,115
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.2,120
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.25,125
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.3,129
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.35,133
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.4,138
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.45,144
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.5,150
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.55,155
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.6,162
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.65,167
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.7,176
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.75,185
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.8,193
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.85,207
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.9,219
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.95,236
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.975,256
2020-07-20,1 wk ahead inc death,2020-07-25,01,quantile,0.99,284
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.01,0
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.025,0
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.05,0
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.1,1
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.15,1
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.2,1
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.25,1
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.3,1
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.35,1
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.4,1
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.45,1
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.5,2
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.55,3
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.6,3
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.65,3
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.7,4
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.75,4
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.8,4
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.85,5
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.9,5
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.95,7
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.975,7
2020-07-20,1 wk ahead inc death,2020-07-25,02,quantile,0.99,9
2020-07-20,1 wk ahead inc death,2020-07-25,60,quantile,0.01,0
2020-07-20,1 wk ahead inc death,2020-07-25,60,quantile,0.025,0
2020-07-20,1 wk ahead inc death,2020-07-25,60,quantile,0.05,0
2020-07-20,1 wk ahead inc death,2020-07-25,60,quantile,0.1,0
