forecast_date,target,target_end_date,location,type,quantile,value
2020-12-28,1 wk ahead inc case,2021-01-02,11,quantile,0.025,832
2020-12-28,1 wk ahead inc case,2021-01-02,01,quantile,0.025,11317
2020-12-28,1 wk ahead inc case,2021-01-02,02,quantile,0.025,662
2020-12-28,1 wk ahead inc case,2021-01-02,04,quantile,0.025,17815
2020-12-28,1 wk ahead inc case,2021-01-02,05,quantile,0.025,6404
2020-12-28,1 wk ahead inc case,2021-01-02,06,quantile,0.025,170268
2020-12-28,1 wk ahead inc case,2021-01-02,08,quantile,0.025,7230
2020-12-28,1 wk ahead inc case,2021-01-02,09,quantile,0.025,3124
2020-12-28,1 wk ahead inc case,2021-01-02,10,quantile,0.025,2084
2020-12-28,1 wk ahead inc case,2021-01-02,12,quantile,0.025,35688
2020-12-28,1 wk ahead inc case,2021-01-02,13,quantile,0.025,22772
2020-12-28,1 wk ahead inc case,2021-01-02,15,quantile,0.025,340
2020-12-28,1 wk ahead inc case,2021-01-02,16,quantile,0.025,2513
2020-12-28,1 wk ahead inc case,2021-01-02,17,quantile,0.025,19362
2020-12-28,1 wk ahead inc case,2021-01-02,18,quantile,0.025,13998
2020-12-28,1 wk ahead inc case,2021-01-02,19,quantile,0.025,2882
2020-12-28,1 wk ahead inc case,2021-01-02,20,quantile,0.025,2517
2020-12-28,1 wk ahead inc case,2021-01-02,21,quantile,0.025,5852
2020-12-28,1 wk ahead inc case,2021-01-02,22,quantile,0.025,6604
2020-12-28,1 wk ahead inc case,2021-01-02,23,quantile,0.025,1346
2020-12-28,1 wk ahead inc case,2021-01-02,24,quantile,0.025,8395
2020-12-28,1 wk ahead inc case,2021-01-02,25,quantile,0.025,13408
2020-12-28,1 wk ahead inc case,2021-01-02,26,quantile,0.025,5902
2020-12-28,1 wk ahead inc case,2021-01-02,27,quantile,0.025,5072
2020-12-28,1 wk ahead inc case,2021-01-02,28,quantile,0.025,6143
2020-12-28,1 wk ahead inc case,2021-01-02,29,quantile,0.025,7425
2020-12-28,1 wk ahead inc case,2021-01-02,30,quantile,0.025,965
2020-12-28,1 wk ahead inc case,2021-01-02,31,quantile,0.025,2201
2020-12-28,1 wk ahead inc case,2021-01-02,32,quantile,0.025,7063
2020-12-28,1 wk ahead inc case,2021-01-02,33,quantile,0.025,2230
2020-12-28,1 wk ahead inc case,2021-01-02,34,quantile,0.025,15024
2020-12-28,1 wk ahead inc case,2021-01-02,35,quantile,0.025,3538
2020-12-28,1 wk ahead inc case,2021-01-02,36,quantile,0.025,41336
2020-12-28,1 wk ahead inc case,2021-01-02,37,quantile,0.025,16683
2020-12-28,1 wk ahead inc case,2021-01-02,38,quantile,0.025,393
2020-12-28,1 wk ahead inc case,2021-01-02,39,quantile,0.025,21724
2020-12-28,1 wk ahead inc case,2021-01-02,40,quantile,0.025,9119
2020-12-28,1 wk ahead inc case,2021-01-02,41,quantile,0.025,3431
2020-12-28,1 wk ahead inc case,2021-01-02,42,quantile,0.025,28942
2020-12-28,1 wk ahead inc case,2021-01-02,44,quantile,0.025,1458
2020-12-28,1 wk ahead inc case,2021-01-02,45,quantile,0.025,12975
2020-12-28,1 wk ahead inc case,2021-01-02,46,quantile,0.025,1008
2020-12-28,1 wk ahead inc case,2021-01-02,47,quantile,0.025,22170
2020-12-28,1 wk ahead inc case,2021-01-02,48,quantile,0.025,53387
2020-12-28,1 wk ahead inc case,2021-01-02,49,quantile,0.025,4966
2020-12-28,1 wk ahead inc case,2021-01-02,50,quantile,0.025,214
2020-12-28,1 wk ahead inc case,2021-01-02,51,quantile,0.025,15116
2020-12-28,1 wk ahead inc case,2021-01-02,53,quantile,0.025,4500
2020-12-28,1 wk ahead inc case,2021-01-02,54,quantile,0.025,4292
2020-12-28,1 wk ahead inc case,2021-01-02,55,quantile,0.025,7379
2020-12-28,1 wk ahead inc case,2021-01-02,56,quantile,0.025,388
2020-12-28,1 wk ahead inc case,2021-01-02,72,quantile,0.025,2293
2020-12-28,1 wk ahead inc case,2021-01-02,60,quantile,0.025,0
2020-12-28,1 wk ahead inc case,2021-01-02,66,quantile,0.025,7
2020-12-28,1 wk ahead inc case,2021-01-02,69,quantile,0.025,0
2020-12-28,1 wk ahead inc case,2021-01-02,78,quantile,0.025,6
2020-12-28,2 wk ahead inc case,2021-01-09,11,quantile,0.025,458
2020-12-28,2 wk ahead inc case,2021-01-09,01,quantile,0.025,8899
2020-12-28,2 wk ahead inc case,2021-01-09,02,quantile,0.025,348
2020-12-28,2 wk ahead inc case,2021-01-09,04,quantile,0.025,15337
2020-12-28,2 wk ahead inc case,2021-01-09,05,quantile,0.025,5400
2020-12-28,2 wk ahead inc case,2021-01-09,06,quantile,0.025,137022
2020-12-28,2 wk ahead inc case,2021-01-09,08,quantile,0.025,5136
2020-12-28,2 wk ahead inc case,2021-01-09,09,quantile,0.025,2326
2020-12-28,2 wk ahead inc case,2021-01-09,10,quantile,0.025,1481
2020-12-28,2 wk ahead inc case,2021-01-09,12,quantile,0.025,28708
2020-12-28,2 wk ahead inc case,2021-01-09,13,quantile,0.025,18506
2020-12-28,2 wk ahead inc case,2021-01-09,15,quantile,0.025,247
2020-12-28,2 wk ahead inc case,2021-01-09,16,quantile,0.025,1868
2020-12-28,2 wk ahead inc case,2021-01-09,17,quantile,0.025,14523
2020-12-28,2 wk ahead inc case,2021-01-09,18,quantile,0.025,10839
2020-12-28,2 wk ahead inc case,2021-01-09,19,quantile,0.025,2011
2020-12-28,2 wk ahead inc case,2021-01-09,20,quantile,0.025,1790
