forecast_date,target,target_end_date,location,type,quantile,value
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.025,5270
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.1,5498
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.25,5823
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.5,6005
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.75,6669
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.9,7536
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.975,9332
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.025,916
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.1,1001
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.25,1150
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.5,1376
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.75,1512
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.9,1662
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.975,2153
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.025,3329
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.1,3582
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.25,3974
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.5,4844
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.75,5370
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.9,6378
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.975,8756
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.025,4911
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.1,5168
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.25,5436
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.5,5918
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.75,6224
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.9,7035
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.975,8647
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.025,19252
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.1,19834
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.25,20943
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.5,22599
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.75,24368
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.9,27499
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.975,34758
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.025,4281
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.1,4555
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.25,4977
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.5,5560
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.75,6328
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.9,6830
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.975,8112
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.025,1088
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.1,1172
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.25,1343
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.5,1652
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.75,2459
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.9,3049
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.975,3049
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.025,692
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.1,754
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.25,807
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.5,921
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.75,1083
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.9,1256
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.975,1587
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.025,267
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.1,296
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.25,351
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.5,429
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.75,512
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.9,653
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.975,791
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.025,12819
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.1,14346
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.25,15422
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.5,18646
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.75,22275
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.9,24348
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.975,31028
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.025,6493
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.1,6833
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.25,7289
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.5,8236
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.75,9125
