forecast_date,target,target_end_date,location,type,quantile,value
2020-12-21,1 wk ahead inc case,2020-12-26,01,quantile,0.025,17332
2020-12-21,1 wk ahead inc case,2020-12-26,01,quantile,0.1,20748
2020-12-21,1 wk ahead inc case,2020-12-26,01,quantile,0.25,23787
2020-12-21,1 wk ahead inc case,2020-12-26,01,quantile,0.5,26752
2020-12-21,1 wk ahead inc case,2020-12-26,01,quantile,0.75,29550
2020-12-21,1 wk ahead inc case,2020-12-26,01,quantile,0.9,32955
2020-12-21,1 wk ahead inc case,2020-12-26,01,quantile,0.975,42848
2020-12-21,1 wk ahead inc case,2020-12-26,02,quantile,0.025,1478
2020-12-21,1 wk ahead inc case,2020-12-26,02,quantile,0.1,1832
2020-12-21,1 wk ahead inc case,2020-12-26,02,quantile,0.25,2134
2020-12-21,1 wk ahead inc case,2020-12-26,02,quantile,0.5,2483
2020-12-21,1 wk ahead inc case,2020-12-26,02,quantile,0.75,2945
2020-12-21,1 wk ahead inc case,2020-12-26,02,quantile,0.9,3524
2020-12-21,1 wk ahead inc case,2020-12-26,02,quantile,0.975,4278
2020-12-21,1 wk ahead inc case,2020-12-26,04,quantile,0.025,29105
2020-12-21,1 wk ahead inc case,2020-12-26,04,quantile,0.1,35716
2020-12-21,1 wk ahead inc case,2020-12-26,04,quantile,0.25,40200
2020-12-21,1 wk ahead inc case,2020-12-26,04,quantile,0.5,44719
2020-12-21,1 wk ahead inc case,2020-12-26,04,quantile,0.75,49353
2020-12-21,1 wk ahead inc case,2020-12-26,04,quantile,0.9,56197
2020-12-21,1 wk ahead inc case,2020-12-26,04,quantile,0.975,70519
2020-12-21,1 wk ahead inc case,2020-12-26,05,quantile,0.025,9836
2020-12-21,1 wk ahead inc case,2020-12-26,05,quantile,0.1,11606
2020-12-21,1 wk ahead inc case,2020-12-26,05,quantile,0.25,13256
2020-12-21,1 wk ahead inc case,2020-12-26,05,quantile,0.5,14854
2020-12-21,1 wk ahead inc case,2020-12-26,05,quantile,0.75,16570
2020-12-21,1 wk ahead inc case,2020-12-26,05,quantile,0.9,18339
2020-12-21,1 wk ahead inc case,2020-12-26,05,quantile,0.975,22122
2020-12-21,1 wk ahead inc case,2020-12-26,06,quantile,0.025,219036
