quantile,model,weight,location
0.025,CEID-Walk,0.019026766392304093,01
0.025,CEID-Walk,0.019026766392304093,02
0.025,CEID-Walk,0.019026766392304093,04
0.025,CEID-Walk,0.019026766392304093,05
0.025,CEID-Walk,0.019026766392304093,06
0.025,CEID-Walk,0.019026766392304093,08
0.025,CEID-Walk,0.019026766392304093,09
0.025,CEID-Walk,0.019026766392304093,10
0.025,CEID-Walk,0.019026766392304093,11
0.025,CEID-Walk,0.019026766392304093,12
0.025,CEID-Walk,0.019026766392304093,13
0.025,CEID-Walk,0.019026766392304093,15
0.025,CEID-Walk,0.019026766392304093,16
0.025,CEID-Walk,0.019026766392304093,17
0.025,CEID-Walk,0.019026766392304093,18
0.025,CEID-Walk,0.019026766392304093,19
0.025,CEID-Walk,0.019026766392304093,20
0.025,CEID-Walk,0.019026766392304093,21
0.025,CEID-Walk,0.019026766392304093,22
0.025,CEID-Walk,0.019026766392304093,23
0.025,CEID-Walk,0.019026766392304093,24
0.025,CEID-Walk,0.019026766392304093,25
0.025,CEID-Walk,0.019026766392304093,26
0.025,CEID-Walk,0.019026766392304093,27
0.025,CEID-Walk,0.019026766392304093,28
0.025,CEID-Walk,0.019026766392304093,29
0.025,CEID-Walk,0.019026766392304093,30
0.025,CEID-Walk,0.019026766392304093,31
0.025,CEID-Walk,0.019026766392304093,32
0.025,CEID-Walk,0.019026766392304093,33
0.025,CEID-Walk,0.019026766392304093,34
0.025,CEID-Walk,0.019026766392304093,35
0.025,CEID-Walk,0.019026766392304093,36
0.025,CEID-Walk,0.019026766392304093,37
0.025,CEID-Walk,0.019026766392304093,38
0.025,CEID-Walk,0.019026766392304093,39
0.025,CEID-Walk,0.019026766392304093,40
0.025,CEID-Walk,0.019026766392304093,41
0.025,CEID-Walk,0.019026766392304093,42
0.025,CEID-Walk,0.019026766392304093,44
0.025,CEID-Walk,0.019026766392304093,45
0.025,CEID-Walk,0.019026766392304093,46
0.025,CEID-Walk,0.019026766392304093,47
0.025,CEID-Walk,0.019026766392304093,48
0.025,CEID-Walk,0.019026766392304093,49
0.025,CEID-Walk,0.019026766392304093,50
0.025,CEID-Walk,0.019026766392304093,51
0.025,CEID-Walk,0.019026766392304093,53
0.025,CEID-Walk,0.019026766392304093,54
0.025,CEID-Walk,0.019026766392304093,55
0.025,CEID-Walk,0.019026766392304093,56
0.025,CEID-Walk,0.019026766392304093,60
0.025,CEID-Walk,0.019026766392304093,66
0.025,CEID-Walk,0.019026766392304093,69
0.025,CEID-Walk,0.019026766392304093,72
0.025,CEID-Walk,0.019026766392304093,78
0.1,CEID-Walk,0,01
0.1,CEID-Walk,0,02
0.1,CEID-Walk,0,04
0.1,CEID-Walk,0,05
0.1,CEID-Walk,0,06
0.1,CEID-Walk,0,08
0.1,CEID-Walk,0,09
0.1,CEID-Walk,0,10
0.1,CEID-Walk,0,11
0.1,CEID-Walk,0,12
0.1,CEID-Walk,0,13
0.1,CEID-Walk,0,15
0.1,CEID-Walk,0,16
0.1,CEID-Walk,0,17
0.1,CEID-Walk,0,18
0.1,CEID-Walk,0,19
0.1,CEID-Walk,0,20
0.1,CEID-Walk,0,21
0.1,CEID-Walk,0,22
0.1,CEID-Walk,0,23
0.1,CEID-Walk,0,24
0.1,CEID-Walk,0,25
0.1,CEID-Walk,0,26
0.1,CEID-Walk,0,27
0.1,CEID-Walk,0,28
0.1,CEID-Walk,0,29
0.1,CEID-Walk,0,30
0.1,CEID-Walk,0,31
0.1,CEID-Walk,0,32
0.1,CEID-Walk,0,33
0.1,CEID-Walk,0,34
0.1,CEID-Walk,0,35
0.1,CEID-Walk,0,36
0.1,CEID-Walk,0,37
0.1,CEID-Walk,0,38
0.1,CEID-Walk,0,39
0.1,CEID-Walk,0,40
0.1,CEID-Walk,0,41
0.1,CEID-Walk,0,42
0.1,CEID-Walk,0,44
0.1,CEID-Walk,0,45
0.1,CEID-Walk,0,46
0.1,CEID-Walk,0,47
0.1,CEID-Walk,0,48
0.1,CEID-Walk,0,49
0.1,CEID-Walk,0,50
