forecast_date,target,target_end_date,location,type,quantile,value
2020-12-14,1 wk ahead inc case,2020-12-19,60,quantile,0.025,0
2020-12-14,1 wk ahead inc case,2020-12-19,60,quantile,0.1,0
2020-12-14,1 wk ahead inc case,2020-12-19,60,quantile,0.25,0
2020-12-14,1 wk ahead inc case,2020-12-19,60,quantile,0.5,0
2020-12-14,1 wk ahead inc case,2020-12-19,60,quantile,0.75,1
2020-12-14,1 wk ahead inc case,2020-12-19,60,quantile,0.9,1
2020-12-14,1 wk ahead inc case,2020-12-19,60,quantile,0.975,12
2020-12-14,1 wk ahead inc case,2020-12-19,69,quantile,0.025,3
2020-12-14,1 wk ahead inc case,2020-12-19,69,quantile,0.1,4
2020-12-14,1 wk ahead inc case,2020-12-19,69,quantile,0.25,5
2020-12-14,1 wk ahead inc case,2020-12-19,69,quantile,0.5,8
2020-12-14,1 wk ahead inc case,2020-12-19,69,quantile,0.75,11
2020-12-14,1 wk ahead inc case,2020-12-19,69,quantile,0.9,14
2020-12-14,1 wk ahead inc case,2020-12-19,69,quantile,0.975,43
2020-12-14,2 wk ahead inc case,2020-12-26,60,quantile,0.025,0
2020-12-14,2 wk ahead inc case,2020-12-26,60,quantile,0.1,0
2020-12-14,2 wk ahead inc case,2020-12-26,60,quantile,0.25,0
2020-12-14,2 wk ahead inc case,2020-12-26,60,quantile,0.5,0
2020-12-14,2 wk ahead inc case,2020-12-26,60,quantile,0.75,1
2020-12-14,2 wk ahead inc case,2020-12-26,60,quantile,0.9,1
2020-12-14,2 wk ahead inc case,2020-12-26,60,quantile,0.975,13
2020-12-14,2 wk ahead inc case,2020-12-26,69,quantile,0.025,5
2020-12-14,2 wk ahead inc case,2020-12-26,69,quantile,0.1,7
2020-12-14,2 wk ahead inc case,2020-12-26,69,quantile,0.25,9
2020-12-14,2 wk ahead inc case,2020-12-26,69,quantile,0.5,14
2020-12-14,2 wk ahead inc case,2020-12-26,69,quantile,0.75,19
2020-12-14,2 wk ahead inc case,2020-12-26,69,quantile,0.9,24
2020-12-14,2 wk ahead inc case,2020-12-26,69,quantile,0.975,56
2020-12-14,3 wk ahead inc case,2021-01-02,60,quantile,0.025,0
2020-12-14,3 wk ahead inc case,2021-01-02,60,quantile,0.1,0
2020-12-14,3 wk ahead inc case,2021-01-02,60,quantile,0.25,0
2020-12-14,3 wk ahead inc case,2021-01-02,60,quantile,0.5,0
2020-12-14,3 wk ahead inc case,2021-01-02,60,quantile,0.75,1
2020-12-14,3 wk ahead inc case,2021-01-02,60,quantile,0.9,1
2020-12-14,3 wk ahead inc case,2021-01-02,60,quantile,0.975,13
2020-12-14,3 wk ahead inc case,2021-01-02,69,quantile,0.025,10
