forecast_date,target,target_end_date,location,type,quantile,value
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.025,228
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.1,278
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.25,324
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.5,390
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.75,490
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.9,640
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.975,989
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.025,3952
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.1,4567
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.25,5055
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.5,5667
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.75,6357
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.9,7135
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.975,8336
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.025,827
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.1,968
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.25,1095
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.5,1256
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.75,1448
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.9,1660
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.975,2002
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.025,2458
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.1,2972
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.25,3422
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.5,3962
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.75,4630
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.9,5476
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.975,7300
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.025,3719
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.1,4297
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.25,4722
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.5,5259
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.75,5819
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.9,6405
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.975,7251
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.025,14710
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.1,17017
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.25,18654
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.5,20685
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.75,23154
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.9,25857
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.975,31196
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.025,3700
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.1,4258
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.25,4743
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.5,5392
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.75,6046
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.9,6789
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.975,7804
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.025,701
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.1,933
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.25,1185
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.5,1541
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.75,2108
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.9,2814
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.975,4022
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.025,504
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.1,606
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.25,696
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.5,819
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.75,993
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.9,1209
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.975,1557
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.025,11066
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.1,13200
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.25,14920
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.5,17091
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.75,19513
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.9,22495
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.975,26966
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.025,5083
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.1,5914
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.25,6542
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.5,7308
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.75,8216
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.9,9136
