forecast_date,target,target_end_date,location,type,quantile,value
2020-11-02,1 wk ahead inc case,2020-11-07,11,quantile,0.025,297
2020-11-02,1 wk ahead inc case,2020-11-07,01,quantile,0.025,6270
2020-11-02,1 wk ahead inc case,2020-11-07,02,quantile,0.025,1457
2020-11-02,1 wk ahead inc case,2020-11-07,04,quantile,0.025,5643
2020-11-02,1 wk ahead inc case,2020-11-07,05,quantile,0.025,4627
2020-11-02,1 wk ahead inc case,2020-11-07,06,quantile,0.025,19353
2020-11-02,1 wk ahead inc case,2020-11-07,08,quantile,0.025,9990
2020-11-02,1 wk ahead inc case,2020-11-07,09,quantile,0.025,1836
2020-11-02,1 wk ahead inc case,2020-11-07,10,quantile,0.025,634
2020-11-02,1 wk ahead inc case,2020-11-07,12,quantile,0.025,16844
2020-11-02,1 wk ahead inc case,2020-11-07,13,quantile,0.025,6897
2020-11-02,1 wk ahead inc case,2020-11-07,15,quantile,0.025,239
2020-11-02,1 wk ahead inc case,2020-11-07,16,quantile,0.025,3561
2020-11-02,1 wk ahead inc case,2020-11-07,17,quantile,0.025,30296
2020-11-02,1 wk ahead inc case,2020-11-07,18,quantile,0.025,13107
2020-11-02,1 wk ahead inc case,2020-11-07,19,quantile,0.025,9021
2020-11-02,1 wk ahead inc case,2020-11-07,20,quantile,0.025,3914
2020-11-02,1 wk ahead inc case,2020-11-07,21,quantile,0.025,7637
2020-11-02,1 wk ahead inc case,2020-11-07,22,quantile,0.025,1808
2020-11-02,1 wk ahead inc case,2020-11-07,23,quantile,0.025,242
2020-11-02,1 wk ahead inc case,2020-11-07,24,quantile,0.025,3823
2020-11-02,1 wk ahead inc case,2020-11-07,25,quantile,0.025,5719
2020-11-02,1 wk ahead inc case,2020-11-07,26,quantile,0.025,9902
2020-11-02,1 wk ahead inc case,2020-11-07,27,quantile,0.025,10811
2020-11-02,1 wk ahead inc case,2020-11-07,28,quantile,0.025,2557
2020-11-02,1 wk ahead inc case,2020-11-07,29,quantile,0.025,8650
2020-11-02,1 wk ahead inc case,2020-11-07,30,quantile,0.025,3399
2020-11-02,1 wk ahead inc case,2020-11-07,31,quantile,0.025,4798
2020-11-02,1 wk ahead inc case,2020-11-07,32,quantile,0.025,3425
2020-11-02,1 wk ahead inc case,2020-11-07,33,quantile,0.025,479
2020-11-02,1 wk ahead inc case,2020-11-07,34,quantile,0.025,7065
2020-11-02,1 wk ahead inc case,2020-11-07,35,quantile,0.025,3612
2020-11-02,1 wk ahead inc case,2020-11-07,36,quantile,0.025,8431
2020-11-02,1 wk ahead inc case,2020-11-07,37,quantile,0.025,10996
2020-11-02,1 wk ahead inc case,2020-11-07,38,quantile,0.025,4663
2020-11-02,1 wk ahead inc case,2020-11-07,39,quantile,0.025,14142
2020-11-02,1 wk ahead inc case,2020-11-07,40,quantile,0.025,5137
2020-11-02,1 wk ahead inc case,2020-11-07,41,quantile,0.025,1996
2020-11-02,1 wk ahead inc case,2020-11-07,42,quantile,0.025,10176
2020-11-02,1 wk ahead inc case,2020-11-07,44,quantile,0.025,1422
2020-11-02,1 wk ahead inc case,2020-11-07,45,quantile,0.025,4891
2020-11-02,1 wk ahead inc case,2020-11-07,46,quantile,0.025,5125
2020-11-02,1 wk ahead inc case,2020-11-07,47,quantile,0.025,8288
2020-11-02,1 wk ahead inc case,2020-11-07,48,quantile,0.025,26816
2020-11-02,1 wk ahead inc case,2020-11-07,49,quantile,0.025,7636
