forecast_date,target,target_end_date,location,type,quantile,value
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.01,98
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.025,115
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.05,130
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.1,148
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.15,161
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.2,172
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.25,184
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.3,196
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.35,207
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.4,219
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.45,229
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.5,242
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.55,255
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.6,268
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.65,282
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.7,296
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.75,311
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.8,329
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.85,350
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.9,376
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.95,417
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.975,455
2020-12-28,1 wk ahead inc death,2021-01-02,01,quantile,0.99,523
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.01,4
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.025,5
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.05,6
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.1,8
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.15,9
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.2,10
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.25,11
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.3,12
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.35,12
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.4,13
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.45,14
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.5,15
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.55,16
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.6,17
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.65,18
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.7,19
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.75,20
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.8,22
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.85,23
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.9,25
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.95,29
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.975,31
2020-12-28,1 wk ahead inc death,2021-01-02,02,quantile,0.99,35
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.01,259
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.025,301
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.05,339
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.1,386
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.15,413
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.2,432
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.25,453
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.3,471
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.35,487
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.4,505
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.45,525
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.5,548
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.55,570
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.6,593
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.65,613
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.7,634
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.75,660
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.8,688
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.85,718
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.9,749
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.95,814
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.975,878
2020-12-28,1 wk ahead inc death,2021-01-02,04,quantile,0.99,943
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.01,140
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.025,163
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.05,179
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.1,197
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.15,210
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.2,219
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.25,226
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.3,233
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.35,241
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.4,248
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.45,255
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.5,262
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.55,270
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.6,277
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.65,286
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.7,294
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.75,302
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.8,311
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.85,323
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.9,334
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.95,354
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.975,376
2020-12-28,1 wk ahead inc death,2021-01-02,05,quantile,0.99,403
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.01,1399
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.025,1510
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.05,1589
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.1,1682
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.15,1695
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.2,1755
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.25,1815
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.3,1868
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.35,1926
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.4,1976
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.45,2026
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.5,2091
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.55,2155
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.6,2224
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.65,2293
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.7,2363
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.75,2455
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.8,2546
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.85,2641
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.9,2641
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.95,2797
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.975,2925
2020-12-28,1 wk ahead inc death,2021-01-02,06,quantile,0.99,3147
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.01,113
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.025,131
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.05,145
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.1,166
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.15,180
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.2,190
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.25,200
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.3,209
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.35,217
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.4,225
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.45,233
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.5,242
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.55,252
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.6,263
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.65,273
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.7,284
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.75,294
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.8,306
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.85,320
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.9,354
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.95,380
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.975,405
2020-12-28,1 wk ahead inc death,2021-01-02,08,quantile,0.99,444
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.01,96
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.025,109
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.05,117
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.1,127
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.15,146
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.2,151
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.25,155
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.3,160
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.35,164
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.4,169
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.45,174
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.5,181
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.55,187
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.6,192
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.65,199
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.7,206
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.75,212
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.8,222
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.85,233
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.9,252
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.95,277
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.975,302
2020-12-28,1 wk ahead inc death,2021-01-02,09,quantile,0.99,326
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.01,15
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.025,17
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.05,18
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.1,21
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.15,25
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.2,26
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.25,28
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.3,30
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.35,31
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.4,32
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.45,34
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.5,36
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.55,37
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.6,39
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.65,40
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.7,42
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.75,44
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.8,47
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.85,49
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.9,53
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.95,60
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.975,65
2020-12-28,1 wk ahead inc death,2021-01-02,10,quantile,0.99,73
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.01,14
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.025,15
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.05,18
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.1,18
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.15,21
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.2,23
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.25,23
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.3,24
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.35,25
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.4,26
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.45,27
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.5,28
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.55,29
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.6,30
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.65,31
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.7,33
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.75,34
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.8,35
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.85,36
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.9,38
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.95,41
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.975,44
2020-12-28,1 wk ahead inc death,2021-01-02,11,quantile,0.99,49
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.01,442
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.025,487
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.05,518
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.1,556
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.15,580
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.2,607
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.25,628
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.3,648
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.35,667
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.4,688
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.45,707
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.5,727
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.55,750
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.6,768
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.65,793
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.7,815
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.75,837
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.8,864
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.85,896
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.9,911
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.95,965
2020-12-28,1 wk ahead inc death,2021-01-02,12,quantile,0.975,1011
