forecast_date,target,target_end_date,location,type,quantile,value
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.025,4169
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.1,4603
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.25,5230
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.5,5985
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.75,6856
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.9,7848
2020-10-12,1 wk ahead inc case,2020-10-17,01,quantile,0.975,9423
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.025,878
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.1,1000
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.25,1153
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.5,1327
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.75,1506
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.9,1684
2020-10-12,1 wk ahead inc case,2020-10-17,02,quantile,0.975,2124
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.025,2747
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.1,3174
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.25,3876
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.5,4563
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.75,5470
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.9,6539
2020-10-12,1 wk ahead inc case,2020-10-17,04,quantile,0.975,8493
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.025,3949
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.1,4622
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.25,5121
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.5,5750
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.75,6445
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.9,7251
2020-10-12,1 wk ahead inc case,2020-10-17,05,quantile,0.975,8690
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.025,16294
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.1,18474
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.25,20350
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.5,22107
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.75,24261
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.9,27140
2020-10-12,1 wk ahead inc case,2020-10-17,06,quantile,0.975,33910
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.025,3755
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.1,4237
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.25,4789
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.5,5413
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.75,6055
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.9,6755
2020-10-12,1 wk ahead inc case,2020-10-17,08,quantile,0.975,7969
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.025,722
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.1,939
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.25,1234
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.5,1659
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.75,2245
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.9,2953
2020-10-12,1 wk ahead inc case,2020-10-17,09,quantile,0.975,2953
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.025,564
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.1,665
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.25,769
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.5,887
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.75,1022
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.9,1192
2020-10-12,1 wk ahead inc case,2020-10-17,10,quantile,0.975,1497
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.025,236
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.1,280
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.25,341
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.5,419
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.75,514
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.9,629
2020-10-12,1 wk ahead inc case,2020-10-17,11,quantile,0.975,715
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.025,11580
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.1,13447
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.25,15493
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.5,17939
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.75,20676
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.9,24097
2020-10-12,1 wk ahead inc case,2020-10-17,12,quantile,0.975,30903
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.025,5471
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.1,6318
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.25,7104
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.5,7965
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.75,8934
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.9,10114
2020-10-12,1 wk ahead inc case,2020-10-17,13,quantile,0.975,12681
2020-10-12,1 wk ahead inc case,2020-10-17,15,quantile,0.025,419
2020-10-12,1 wk ahead inc case,2020-10-17,15,quantile,0.1,483
2020-10-12,1 wk ahead inc case,2020-10-17,15,quantile,0.25,569
2020-10-12,1 wk ahead inc case,2020-10-17,15,quantile,0.5,655
2020-10-12,1 wk ahead inc case,2020-10-17,15,quantile,0.75,777
2020-10-12,1 wk ahead inc case,2020-10-17,15,quantile,0.9,947
2020-10-12,1 wk ahead inc case,2020-10-17,15,quantile,0.975,1210
2020-10-12,1 wk ahead inc case,2020-10-17,16,quantile,0.025,2625
2020-10-12,1 wk ahead inc case,2020-10-17,16,quantile,0.1,3074
2020-10-12,1 wk ahead inc case,2020-10-17,16,quantile,0.25,3466
2020-10-12,1 wk ahead inc case,2020-10-17,16,quantile,0.5,3949
2020-10-12,1 wk ahead inc case,2020-10-17,16,quantile,0.75,4517
2020-10-12,1 wk ahead inc case,2020-10-17,16,quantile,0.9,5170
2020-10-12,1 wk ahead inc case,2020-10-17,16,quantile,0.975,5729
2020-10-12,1 wk ahead inc case,2020-10-17,17,quantile,0.025,12468
2020-10-12,1 wk ahead inc case,2020-10-17,17,quantile,0.1,14281
2020-10-12,1 wk ahead inc case,2020-10-17,17,quantile,0.25,15668
